STATISTIČNA REGIJA;STAROSTNI RAZRED;MESEC;DATA
Goriška;15-24;2024M10;2249
Goriška;15-24;2024M11;2260
Goriška;15-24;2024M12;2190
Goriška;15-24;2025M01;2184
Goriška;25-29;2010M01;5481
Goriška;25-29;2010M02;5500
Goriška;25-29;2010M03;5465
Goriška;25-29;2010M04;5439
Goriška;25-29;2010M05;5406
Goriška;25-29;2010M06;5379
Goriška;25-29;2010M07;5315
Goriška;25-29;2010M08;5245
Goriška;25-29;2010M09;5306
Goriška;25-29;2010M10;5364
Goriška;25-29;2010M11;5362
Goriška;25-29;2010M12;5284
Goriška;25-29;2011M01;5258
Goriška;25-29;2011M02;5229
Goriška;25-29;2011M03;5180
Goriška;25-29;2011M04;5128
Goriška;25-29;2011M05;5109
Goriška;25-29;2011M06;5076
Goriška;25-29;2011M07;4949
Goriška;25-29;2011M08;4918
Goriška;25-29;2011M09;4934
Goriška;25-29;2011M10;4934
Goriška;25-29;2011M11;4906
Goriška;25-29;2011M12;4866
Goriška;25-29;2012M01;4807
Goriška;25-29;2012M02;4794
Goriška;25-29;2012M03;4780
Goriška;25-29;2012M04;4746
Goriška;25-29;2012M05;4747
Goriška;25-29;2012M06;4668
Goriška;25-29;2012M07;4578
Goriška;25-29;2012M08;4548
Goriška;25-29;2012M09;4540
Goriška;25-29;2012M10;4556
Goriška;25-29;2012M11;4506
Goriška;25-29;2012M12;4456
Goriška;25-29;2013M01;4406
Goriška;25-29;2013M02;4387
Goriška;25-29;2013M03;4387
Goriška;25-29;2013M04;4364
Goriška;25-29;2013M05;4395
Goriška;25-29;2013M06;4370
Goriška;25-29;2013M07;4324
Goriška;25-29;2013M08;4268
Goriška;25-29;2013M09;4291
Goriška;25-29;2013M10;4298
Goriška;25-29;2013M11;4303
Goriška;25-29;2013M12;4240
Goriška;25-29;2014M01;4158
Goriška;25-29;2014M02;4169
Goriška;25-29;2014M03;4175
Goriška;25-29;2014M04;4253
Goriška;25-29;2014M05;4245
Goriška;25-29;2014M06;4241
Goriška;25-29;2014M07;4220
Goriška;25-29;2014M08;4171
Goriška;25-29;2014M09;4200
Goriška;25-29;2014M10;4301
Goriška;25-29;2014M11;4319
Goriška;25-29;2014M12;4272
Goriška;25-29;2015M01;4272
Goriška;25-29;2015M02;4258
Goriška;25-29;2015M03;4262
Goriška;25-29;2015M04;4222
Goriška;25-29;2015M05;4187
Goriška;25-29;2015M06;4177
Goriška;25-29;2015M07;4139
Goriška;25-29;2015M08;4111
Goriška;25-29;2015M09;4184
Goriška;25-29;2015M10;4243
Goriška;25-29;2015M11;4274
Goriška;25-29;2015M12;4231
Goriška;25-29;2016M01;4239
Goriška;25-29;2016M02;4248
Goriška;25-29;2016M03;4292
Goriška;25-29;2016M04;4364
Goriška;25-29;2016M05;4391
Goriška;25-29;2016M06;4412
Goriška;25-29;2016M07;4334
Goriška;25-29;2016M08;4310
Goriška;25-29;2016M09;4405
Goriška;25-29;2016M10;4498
Goriška;25-29;2016M11;4478
Goriška;25-29;2016M12;4436
Goriška;25-29;2017M01;4488
Goriška;25-29;2017M02;4487
Goriška;25-29;2017M03;4512
Goriška;25-29;2017M04;4547
Goriška;25-29;2017M05;4545
Goriška;25-29;2017M06;4562
Goriška;25-29;2017M07;4517
Goriška;25-29;2017M08;4466
Goriška;25-29;2017M09;4531
Goriška;25-29;2017M10;4560
Goriška;25-29;2017M11;4542
Goriška;25-29;2017M12;4533
Goriška;25-29;2018M01;4545
Goriška;25-29;2018M02;4547
Goriška;25-29;2018M03;4596
Goriška;25-29;2018M04;4616
Goriška;25-29;2018M05;4676
Goriška;25-29;2018M06;4656
Goriška;25-29;2018M07;4582
Goriška;25-29;2018M08;4581
Goriška;25-29;2018M09;4597
Goriška;25-29;2018M10;4664
Goriška;25-29;2018M11;4671
Goriška;25-29;2018M12;4646
Goriška;25-29;2019M01;4655
Goriška;25-29;2019M02;4623
Goriška;25-29;2019M03;4669
Goriška;25-29;2019M04;4694
Goriška;25-29;2019M05;4670
Goriška;25-29;2019M06;4681
Goriška;25-29;2019M07;4591
Goriška;25-29;2019M08;4551
Goriška;25-29;2019M09;4616
Goriška;25-29;2019M10;4647
Goriška;25-29;2019M11;4615
Goriška;25-29;2019M12;4606
Goriška;25-29;2020M01;4639
Goriška;25-29;2020M02;4668
Goriška;25-29;2020M03;4614
Goriška;25-29;2020M04;4453
Goriška;25-29;2020M05;4405
Goriška;25-29;2020M06;4392
Goriška;25-29;2020M07;4380
Goriška;25-29;2020M08;4338
Goriška;25-29;2020M09;4375
Goriška;25-29;2020M10;4370
Goriška;25-29;2020M11;4366
Goriška;25-29;2020M12;4338
Goriška;25-29;2021M01;4279
Goriška;25-29;2021M02;4284
Goriška;25-29;2021M03;4287
Goriška;25-29;2021M04;4294
Goriška;25-29;2021M05;4328
Goriška;25-29;2021M06;4389
Goriška;25-29;2021M07;4370
Goriška;25-29;2021M08;4363
Goriška;25-29;2021M09;4433
Goriška;25-29;2021M10;4508
Goriška;25-29;2021M11;4527
Goriška;25-29;2021M12;4531
Goriška;25-29;2022M01;4553
Goriška;25-29;2022M02;4588
Goriška;25-29;2022M03;4588
Goriška;25-29;2022M04;4629
Goriška;25-29;2022M05;4642
Goriška;25-29;2022M06;4670
Goriška;25-29;2022M07;4641
Goriška;25-29;2022M08;4630
Goriška;25-29;2022M09;4718
Goriška;25-29;2022M10;4788
Goriška;25-29;2022M11;4777
Goriška;25-29;2022M12;4789
Goriška;25-29;2023M01;4760
Goriška;25-29;2023M02;4765
Goriška;25-29;2023M03;4796
Goriška;25-29;2023M04;4763
Goriška;25-29;2023M05;4772
Goriška;25-29;2023M06;4739
Goriška;25-29;2023M07;4686
Goriška;25-29;2023M08;4622
Goriška;25-29;2023M09;4621
Goriška;25-29;2023M10;4717
Goriška;25-29;2023M11;4737
Goriška;25-29;2023M12;4723
Goriška;25-29;2024M01;4724
Goriška;25-29;2024M02;4732
Goriška;25-29;2024M03;4729
Goriška;25-29;2024M04;4697
Goriška;25-29;2024M05;4678
Goriška;25-29;2024M06;4665
Goriška;25-29;2024M07;4619
Goriška;25-29;2024M08;4578
Goriška;25-29;2024M09;4564
Goriška;25-29;2024M10;4611
Goriška;25-29;2024M11;4590
Goriška;25-29;2024M12;4567
Goriška;25-29;2025M01;4566
Goriška;30-34;2010M01;7739
Goriška;30-34;2010M02;7757
Goriška;30-34;2010M03;7756
Goriška;30-34;2010M04;7771
Goriška;30-34;2010M05;7715
Goriška;30-34;2010M06;7730
Goriška;30-34;2010M07;7708
Goriška;30-34;2010M08;7689
Goriška;30-34;2010M09;7693
Goriška;30-34;2010M10;7680
Goriška;30-34;2010M11;7639
Goriška;30-34;2010M12;7611
Goriška;30-34;2011M01;7568
Goriška;30-34;2011M02;7547
Goriška;30-34;2011M03;7532
Goriška;30-34;2011M04;7514
Goriška;30-34;2011M05;7518
Goriška;30-34;2011M06;7481
Goriška;30-34;2011M07;7414
Goriška;30-34;2011M08;7333
Goriška;30-34;2011M09;7317
Goriška;30-34;2011M10;7279
Goriška;30-34;2011M11;7255
Goriška;30-34;2011M12;7198
Goriška;30-34;2012M01;7142
Goriška;30-34;2012M02;7138
Goriška;30-34;2012M03;7121
Goriška;30-34;2012M04;7119
Goriška;30-34;2012M05;7084
Goriška;30-34;2012M06;7047
Goriška;30-34;2012M07;6979
Goriška;30-34;2012M08;6912
Goriška;30-34;2012M09;6898
Goriška;30-34;2012M10;6838
Goriška;30-34;2012M11;6794
Goriška;30-34;2012M12;6744
Goriška;30-34;2013M01;6707
Goriška;30-34;2013M02;6642
Goriška;30-34;2013M03;6624
Goriška;30-34;2013M04;6598
Goriška;30-34;2013M05;6596
Goriška;30-34;2013M06;6568
Goriška;30-34;2013M07;6531
Goriška;30-34;2013M08;6483
Goriška;30-34;2013M09;6460
Goriška;30-34;2013M10;6438
Goriška;30-34;2013M11;6382
Goriška;30-34;2013M12;6345
Goriška;30-34;2014M01;6249
Goriška;30-34;2014M02;6236
Goriška;30-34;2014M03;6229
Goriška;30-34;2014M04;6283
Goriška;30-34;2014M05;6289
Goriška;30-34;2014M06;6286
Goriška;30-34;2014M07;6232
Goriška;30-34;2014M08;6189
Goriška;30-34;2014M09;6183
Goriška;30-34;2014M10;6144
Goriška;30-34;2014M11;6111
Goriška;30-34;2014M12;6061
Goriška;30-34;2015M01;6009
Goriška;30-34;2015M02;6022
Goriška;30-34;2015M03;6021
Goriška;30-34;2015M04;6029
Goriška;30-34;2015M05;6016
Goriška;30-34;2015M06;5991
Goriška;30-34;2015M07;5951
Goriška;30-34;2015M08;5886
Goriška;30-34;2015M09;5923
Goriška;30-34;2015M10;5873
Goriška;30-34;2015M11;5877
Goriška;30-34;2015M12;5835
Goriška;30-34;2016M01;5793
Goriška;30-34;2016M02;5797
Goriška;30-34;2016M03;5793
Goriška;30-34;2016M04;5787
Goriška;30-34;2016M05;5806
Goriška;30-34;2016M06;5818
Goriška;30-34;2016M07;5783
Goriška;30-34;2016M08;5761
Goriška;30-34;2016M09;5842
Goriška;30-34;2016M10;5824
Goriška;30-34;2016M11;5798
Goriška;30-34;2016M12;5799
Goriška;30-34;2017M01;5800
Goriška;30-34;2017M02;5789
Goriška;30-34;2017M03;5830
Goriška;30-34;2017M04;5838
Goriška;30-34;2017M05;5889
Goriška;30-34;2017M06;5885
Goriška;30-34;2017M07;5844
Goriška;30-34;2017M08;5862
Goriška;30-34;2017M09;5907
Goriška;30-34;2017M10;5923
Goriška;30-34;2017M11;5919
Goriška;30-34;2017M12;5901
Goriška;30-34;2018M01;5891
Goriška;30-34;2018M02;5922
Goriška;30-34;2018M03;5956
Goriška;30-34;2018M04;6030
Goriška;30-34;2018M05;6103
Goriška;30-34;2018M06;6103
Goriška;30-34;2018M07;6063
Goriška;30-34;2018M08;6029
Goriška;30-34;2018M09;6088
Goriška;30-34;2018M10;6102
Goriška;30-34;2018M11;6111
Goriška;30-34;2018M12;6084
Goriška;30-34;2019M01;6072
Goriška;30-34;2019M02;6118
Goriška;30-34;2019M03;6073
Goriška;30-34;2019M04;6098
Goriška;30-34;2019M05;6097
Goriška;30-34;2019M06;6139
Goriška;30-34;2019M07;6106
Goriška;30-34;2019M08;6084
Goriška;30-34;2019M09;6109
Goriška;30-34;2019M10;6089
Goriška;30-34;2019M11;6085
Goriška;30-34;2019M12;6042
Goriška;30-34;2020M01;6047
Goriška;30-34;2020M02;6030
Goriška;30-34;2020M03;6045
Goriška;30-34;2020M04;5902
Goriška;30-34;2020M05;5868
Goriška;30-34;2020M06;5886
Goriška;30-34;2020M07;5880
Goriška;30-34;2020M08;5884
Goriška;30-34;2020M09;5940
Goriška;30-34;2020M10;5924
Goriška;30-34;2020M11;5890
Goriška;30-34;2020M12;5822
Goriška;30-34;2021M01;5843
Goriška;30-34;2021M02;5865
Goriška;30-34;2021M03;5871
Goriška;30-34;2021M04;5920
Goriška;30-34;2021M05;5951
Goriška;30-34;2021M06;6025
Goriška;30-34;2021M07;6019
Goriška;30-34;2021M08;5992
Goriška;30-34;2021M09;6022
Goriška;30-34;2021M10;5994
Goriška;30-34;2021M11;5962
Goriška;30-34;2021M12;5965
Goriška;30-34;2022M01;5961
Goriška;30-34;2022M02;5973
Goriška;30-34;2022M03;5949
Goriška;30-34;2022M04;5989
Goriška;30-34;2022M05;5974
Goriška;30-34;2022M06;5984
Goriška;30-34;2022M07;5957
Goriška;30-34;2022M08;5930
Goriška;30-34;2022M09;5937
Goriška;30-34;2022M10;5918
Goriška;30-34;2022M11;5890
Goriška;30-34;2022M12;5848
Goriška;30-34;2023M01;5828
Goriška;30-34;2023M02;5850
Goriška;30-34;2023M03;5863
Goriška;30-34;2023M04;5858
Goriška;30-34;2023M05;5861
Goriška;30-34;2023M06;5921
Goriška;30-34;2023M07;5889
Goriška;30-34;2023M08;5868
Goriška;30-34;2023M09;5865
Goriška;30-34;2023M10;5798
Goriška;30-34;2023M11;5766
Goriška;30-34;2023M12;5724
Goriška;30-34;2024M01;5704
Goriška;30-34;2024M02;5691
Goriška;30-34;2024M03;5725
Goriška;30-34;2024M04;5734
Goriška;30-34;2024M05;5740
Goriška;30-34;2024M06;5729
Goriška;30-34;2024M07;5705
Goriška;30-34;2024M08;5653
Goriška;30-34;2024M09;5662
Goriška;30-34;2024M10;5612
Goriška;30-34;2024M11;5572
Goriška;30-34;2024M12;5550
Goriška;30-34;2025M01;5507
Goriška;35-39;2010M01;7262
Goriška;35-39;2010M02;7264
Goriška;35-39;2010M03;7285
Goriška;35-39;2010M04;7317
Goriška;35-39;2010M05;7370
Goriška;35-39;2010M06;7344
Goriška;35-39;2010M07;7318
Goriška;35-39;2010M08;7341
Goriška;35-39;2010M09;7365
Goriška;35-39;2010M10;7357
Goriška;35-39;2010M11;7376
Goriška;35-39;2010M12;7340
Goriška;35-39;2011M01;7370
Goriška;35-39;2011M02;7392
Goriška;35-39;2011M03;7412
Goriška;35-39;2011M04;7449
Goriška;35-39;2011M05;7491
Goriška;35-39;2011M06;7474
Goriška;35-39;2011M07;7456
Goriška;35-39;2011M08;7472
Goriška;35-39;2011M09;7468
Goriška;35-39;2011M10;7431
Goriška;35-39;2011M11;7404
Goriška;35-39;2011M12;7367
Goriška;35-39;2012M01;7366
Goriška;35-39;2012M02;7326
Goriška;35-39;2012M03;7313
Goriška;35-39;2012M04;7302
Goriška;35-39;2012M05;7325
Goriška;35-39;2012M06;7315
Goriška;35-39;2012M07;7253
Goriška;35-39;2012M08;7238
Goriška;35-39;2012M09;7266
Goriška;35-39;2012M10;7255
Goriška;35-39;2012M11;7230
Goriška;35-39;2012M12;7192
Goriška;35-39;2013M01;7178
Goriška;35-39;2013M02;7199
Goriška;35-39;2013M03;7242
Goriška;35-39;2013M04;7230
Goriška;35-39;2013M05;7257
Goriška;35-39;2013M06;7265
Goriška;35-39;2013M07;7258
Goriška;35-39;2013M08;7276
Goriška;35-39;2013M09;7310
Goriška;35-39;2013M10;7331
Goriška;35-39;2013M11;7323
Goriška;35-39;2013M12;7284
Goriška;35-39;2014M01;7209
Goriška;35-39;2014M02;7230
Goriška;35-39;2014M03;7232
Goriška;35-39;2014M04;7330
Goriška;35-39;2014M05;7359
Goriška;35-39;2014M06;7372
Goriška;35-39;2014M07;7331
Goriška;35-39;2014M08;7324
Goriška;35-39;2014M09;7332
Goriška;35-39;2014M10;7355
Goriška;35-39;2014M11;7373
Goriška;35-39;2014M12;7372
Goriška;35-39;2015M01;7330
Goriška;35-39;2015M02;7332
Goriška;35-39;2015M03;7324
Goriška;35-39;2015M04;7348
Goriška;35-39;2015M05;7341
Goriška;35-39;2015M06;7357
Goriška;35-39;2015M07;7301
Goriška;35-39;2015M08;7304
Goriška;35-39;2015M09;7290
Goriška;35-39;2015M10;7283
Goriška;35-39;2015M11;7254
Goriška;35-39;2015M12;7242
Goriška;35-39;2016M01;7170
Goriška;35-39;2016M02;7202
Goriška;35-39;2016M03;7211
Goriška;35-39;2016M04;7265
Goriška;35-39;2016M05;7284
Goriška;35-39;2016M06;7282
Goriška;35-39;2016M07;7221
Goriška;35-39;2016M08;7186
Goriška;35-39;2016M09;7192
Goriška;35-39;2016M10;7197
Goriška;35-39;2016M11;7168
Goriška;35-39;2016M12;7110
Goriška;35-39;2017M01;7053
Goriška;35-39;2017M02;7068
Goriška;35-39;2017M03;7099
Goriška;35-39;2017M04;7141
Goriška;35-39;2017M05;7133
Goriška;35-39;2017M06;7172
Goriška;35-39;2017M07;7135
Goriška;35-39;2017M08;7083
Goriška;35-39;2017M09;7066
Goriška;35-39;2017M10;7037
Goriška;35-39;2017M11;7048
Goriška;35-39;2017M12;7024
Goriška;35-39;2018M01;7029
Goriška;35-39;2018M02;7011
Goriška;35-39;2018M03;7017
Goriška;35-39;2018M04;7048
Goriška;35-39;2018M05;7042
Goriška;35-39;2018M06;7040
Goriška;35-39;2018M07;7002
Goriška;35-39;2018M08;6998
Goriška;35-39;2018M09;6999
Goriška;35-39;2018M10;6995
Goriška;35-39;2018M11;6955
Goriška;35-39;2018M12;6972
Goriška;35-39;2019M01;6944
Goriška;35-39;2019M02;6935
Goriška;35-39;2019M03;6944
Goriška;35-39;2019M04;6945
Goriška;35-39;2019M05;6918
Goriška;35-39;2019M06;6931
Goriška;35-39;2019M07;6871
Goriška;35-39;2019M08;6819
Goriška;35-39;2019M09;6802
Goriška;35-39;2019M10;6770
Goriška;35-39;2019M11;6777
Goriška;35-39;2019M12;6754
Goriška;35-39;2020M01;6764
Goriška;35-39;2020M02;6803
Goriška;35-39;2020M03;6795
Goriška;35-39;2020M04;6756
Goriška;35-39;2020M05;6729
Goriška;35-39;2020M06;6707
Goriška;35-39;2020M07;6685
Goriška;35-39;2020M08;6602
Goriška;35-39;2020M09;6627
Goriška;35-39;2020M10;6624
Goriška;35-39;2020M11;6593
Goriška;35-39;2020M12;6573
Goriška;35-39;2021M01;6510
Goriška;35-39;2021M02;6514
Goriška;35-39;2021M03;6517
Goriška;35-39;2021M04;6478
Goriška;35-39;2021M05;6465
Goriška;35-39;2021M06;6488
Goriška;35-39;2021M07;6476
Goriška;35-39;2021M08;6468
Goriška;35-39;2021M09;6495
Goriška;35-39;2021M10;6463
Goriška;35-39;2021M11;6455
Goriška;35-39;2021M12;6506
Goriška;35-39;2022M01;6499
Goriška;35-39;2022M02;6456
Goriška;35-39;2022M03;6476
Goriška;35-39;2022M04;6461
Goriška;35-39;2022M05;6492
Goriška;35-39;2022M06;6455
Goriška;35-39;2022M07;6483
Goriška;35-39;2022M08;6504
Goriška;35-39;2022M09;6511
Goriška;35-39;2022M10;6537
Goriška;35-39;2022M11;6507
Goriška;35-39;2022M12;6503
Goriška;35-39;2023M01;6478
Goriška;35-39;2023M02;6497
Goriška;35-39;2023M03;6511
Goriška;35-39;2023M04;6540
Goriška;35-39;2023M05;6534
Goriška;35-39;2023M06;6546
Goriška;35-39;2023M07;6526
Goriška;35-39;2023M08;6492
Goriška;35-39;2023M09;6509
Goriška;35-39;2023M10;6493
Goriška;35-39;2023M11;6525
Goriška;35-39;2023M12;6502
Goriška;35-39;2024M01;6519
Goriška;35-39;2024M02;6562
Goriška;35-39;2024M03;6517
Goriška;35-39;2024M04;6514
Goriška;35-39;2024M05;6505
Goriška;35-39;2024M06;6511
Goriška;35-39;2024M07;6525
Goriška;35-39;2024M08;6487
Goriška;35-39;2024M09;6487
Goriška;35-39;2024M10;6482
Goriška;35-39;2024M11;6475
Goriška;35-39;2024M12;6457
Goriška;35-39;2025M01;6444
Goriška;40-44;2010M01;7575
Goriška;40-44;2010M02;7582
Goriška;40-44;2010M03;7562
Goriška;40-44;2010M04;7610
Goriška;40-44;2010M05;7568
Goriška;40-44;2010M06;7553
Goriška;40-44;2010M07;7516
Goriška;40-44;2010M08;7500
Goriška;40-44;2010M09;7497
Goriška;40-44;2010M10;7519
Goriška;40-44;2010M11;7519
Goriška;40-44;2010M12;7492
Goriška;40-44;2011M01;7529
Goriška;40-44;2011M02;7506
Goriška;40-44;2011M03;7459
Goriška;40-44;2011M04;7465
Goriška;40-44;2011M05;7443
Goriška;40-44;2011M06;7409
Goriška;40-44;2011M07;7359
Goriška;40-44;2011M08;7368
Goriška;40-44;2011M09;7352
Goriška;40-44;2011M10;7332
Goriška;40-44;2011M11;7305
Goriška;40-44;2011M12;7271
Goriška;40-44;2012M01;7306
Goriška;40-44;2012M02;7307
Goriška;40-44;2012M03;7320
Goriška;40-44;2012M04;7332
Goriška;40-44;2012M05;7334
Goriška;40-44;2012M06;7322
Goriška;40-44;2012M07;7245
Goriška;40-44;2012M08;7236
Goriška;40-44;2012M09;7241
Goriška;40-44;2012M10;7254
Goriška;40-44;2012M11;7193
Goriška;40-44;2012M12;7125
Goriška;40-44;2013M01;7108
Goriška;40-44;2013M02;7083
Goriška;40-44;2013M03;7087
Goriška;40-44;2013M04;7102
Goriška;40-44;2013M05;7098
Goriška;40-44;2013M06;7101
Goriška;40-44;2013M07;7096
Goriška;40-44;2013M08;7088
Goriška;40-44;2013M09;7070
Goriška;40-44;2013M10;7066
Goriška;40-44;2013M11;7063
Goriška;40-44;2013M12;7050
Goriška;40-44;2014M01;6942
Goriška;40-44;2014M02;6937
Goriška;40-44;2014M03;6957
Goriška;40-44;2014M04;7010
Goriška;40-44;2014M05;7015
Goriška;40-44;2014M06;6990
Goriška;40-44;2014M07;6961
Goriška;40-44;2014M08;6938
Goriška;40-44;2014M09;6965
Goriška;40-44;2014M10;6981
Goriška;40-44;2014M11;6975
Goriška;40-44;2014M12;6998
Goriška;40-44;2015M01;6956
Goriška;40-44;2015M02;6962
Goriška;40-44;2015M03;6960
Goriška;40-44;2015M04;6958
Goriška;40-44;2015M05;6992
Goriška;40-44;2015M06;6995
Goriška;40-44;2015M07;7000
Goriška;40-44;2015M08;7021
Goriška;40-44;2015M09;7060
Goriška;40-44;2015M10;7024
Goriška;40-44;2015M11;7016
Goriška;40-44;2015M12;6980
Goriška;40-44;2016M01;6961
Goriška;40-44;2016M02;6987
Goriška;40-44;2016M03;7037
Goriška;40-44;2016M04;7075
Goriška;40-44;2016M05;7138
Goriška;40-44;2016M06;7148
Goriška;40-44;2016M07;7172
Goriška;40-44;2016M08;7224
Goriška;40-44;2016M09;7268
Goriška;40-44;2016M10;7262
Goriška;40-44;2016M11;7289
Goriška;40-44;2016M12;7274
Goriška;40-44;2017M01;7304
Goriška;40-44;2017M02;7334
Goriška;40-44;2017M03;7365
Goriška;40-44;2017M04;7396
Goriška;40-44;2017M05;7414
Goriška;40-44;2017M06;7429
Goriška;40-44;2017M07;7399
Goriška;40-44;2017M08;7387
Goriška;40-44;2017M09;7422
Goriška;40-44;2017M10;7415
Goriška;40-44;2017M11;7426
Goriška;40-44;2017M12;7456
Goriška;40-44;2018M01;7413
Goriška;40-44;2018M02;7467
Goriška;40-44;2018M03;7507
Goriška;40-44;2018M04;7566
Goriška;40-44;2018M05;7601
Goriška;40-44;2018M06;7643
Goriška;40-44;2018M07;7609
Goriška;40-44;2018M08;7610
Goriška;40-44;2018M09;7647
Goriška;40-44;2018M10;7664
Goriška;40-44;2018M11;7669
Goriška;40-44;2018M12;7663
Goriška;40-44;2019M01;7645
Goriška;40-44;2019M02;7658
Goriška;40-44;2019M03;7678
Goriška;40-44;2019M04;7714
Goriška;40-44;2019M05;7767
Goriška;40-44;2019M06;7811
Goriška;40-44;2019M07;7793
Goriška;40-44;2019M08;7791
Goriška;40-44;2019M09;7825
Goriška;40-44;2019M10;7886
Goriška;40-44;2019M11;7891
Goriška;40-44;2019M12;7867
Goriška;40-44;2020M01;7817
Goriška;40-44;2020M02;7827
Goriška;40-44;2020M03;7806
Goriška;40-44;2020M04;7746
Goriška;40-44;2020M05;7717
Goriška;40-44;2020M06;7697
Goriška;40-44;2020M07;7712
Goriška;40-44;2020M08;7704
Goriška;40-44;2020M09;7702
Goriška;40-44;2020M10;7722
Goriška;40-44;2020M11;7698
Goriška;40-44;2020M12;7683
Goriška;40-44;2021M01;7656
Goriška;40-44;2021M02;7649
Goriška;40-44;2021M03;7655
Goriška;40-44;2021M04;7676
Goriška;40-44;2021M05;7695
Goriška;40-44;2021M06;7698
Goriška;40-44;2021M07;7690
Goriška;40-44;2021M08;7665
Goriška;40-44;2021M09;7655
Goriška;40-44;2021M10;7664
Goriška;40-44;2021M11;7637
Goriška;40-44;2021M12;7624
Goriška;40-44;2022M01;7570
Goriška;40-44;2022M02;7571
Goriška;40-44;2022M03;7595
Goriška;40-44;2022M04;7574
Goriška;40-44;2022M05;7568
Goriška;40-44;2022M06;7592
Goriška;40-44;2022M07;7562
Goriška;40-44;2022M08;7527
Goriška;40-44;2022M09;7512
Goriška;40-44;2022M10;7510
Goriška;40-44;2022M11;7497
Goriška;40-44;2022M12;7501
Goriška;40-44;2023M01;7473
Goriška;40-44;2023M02;7459
Goriška;40-44;2023M03;7445
Goriška;40-44;2023M04;7445
Goriška;40-44;2023M05;7449
Goriška;40-44;2023M06;7449
Goriška;40-44;2023M07;7413
Goriška;40-44;2023M08;7385
Goriška;40-44;2023M09;7365
Goriška;40-44;2023M10;7327
Goriška;40-44;2023M11;7278
Goriška;40-44;2023M12;7296
Goriška;40-44;2024M01;7292
Goriška;40-44;2024M02;7279
Goriška;40-44;2024M03;7304
Goriška;40-44;2024M04;7295
Goriška;40-44;2024M05;7294
Goriška;40-44;2024M06;7315
Goriška;40-44;2024M07;7290
Goriška;40-44;2024M08;7237
Goriška;40-44;2024M09;7203
Goriška;40-44;2024M10;7138
Goriška;40-44;2024M11;7144
Goriška;40-44;2024M12;7100
Goriška;40-44;2025M01;7077
Goriška;45-49;2010M01;7339
Goriška;45-49;2010M02;7350
Goriška;45-49;2010M03;7399
Goriška;45-49;2010M04;7436
Goriška;45-49;2010M05;7433
Goriška;45-49;2010M06;7443
Goriška;45-49;2010M07;7442
Goriška;45-49;2010M08;7439
Goriška;45-49;2010M09;7460
Goriška;45-49;2010M10;7451
Goriška;45-49;2010M11;7463
Goriška;45-49;2010M12;7451
Goriška;45-49;2011M01;7497
Goriška;45-49;2011M02;7517
Goriška;45-49;2011M03;7489
Goriška;45-49;2011M04;7513
Goriška;45-49;2011M05;7533
Goriška;45-49;2011M06;7553
Goriška;45-49;2011M07;7525
Goriška;45-49;2011M08;7503
Goriška;45-49;2011M09;7525
