MERITVE;STATISTIČNA REGIJA;LETO;DATA
Število samozaposlenih oseb (po delovnem mestu);Posavska;2021;3354
Število samozaposlenih oseb (po delovnem mestu);Posavska;2022;3376
Število samozaposlenih oseb (po delovnem mestu);Posavska;2023;3456
Število samozaposlenih oseb (po delovnem mestu);Posavska;2024;3513
Število samozaposlenih oseb (po delovnem mestu);Jugovzhodna Slovenija;2008;6200
Število samozaposlenih oseb (po delovnem mestu);Jugovzhodna Slovenija;2009;6244
Število samozaposlenih oseb (po delovnem mestu);Jugovzhodna Slovenija;2010;5992
Število samozaposlenih oseb (po delovnem mestu);Jugovzhodna Slovenija;2011;6458
Število samozaposlenih oseb (po delovnem mestu);Jugovzhodna Slovenija;2012;6442
Število samozaposlenih oseb (po delovnem mestu);Jugovzhodna Slovenija;2013;6632
Število samozaposlenih oseb (po delovnem mestu);Jugovzhodna Slovenija;2014;6459
Število samozaposlenih oseb (po delovnem mestu);Jugovzhodna Slovenija;2015;6020
Število samozaposlenih oseb (po delovnem mestu);Jugovzhodna Slovenija;2016;5510
Število samozaposlenih oseb (po delovnem mestu);Jugovzhodna Slovenija;2017;5756
Število samozaposlenih oseb (po delovnem mestu);Jugovzhodna Slovenija;2018;5969
Število samozaposlenih oseb (po delovnem mestu);Jugovzhodna Slovenija;2019;5872
Število samozaposlenih oseb (po delovnem mestu);Jugovzhodna Slovenija;2020;5939
Število samozaposlenih oseb (po delovnem mestu);Jugovzhodna Slovenija;2021;6036
Število samozaposlenih oseb (po delovnem mestu);Jugovzhodna Slovenija;2022;6164
Število samozaposlenih oseb (po delovnem mestu);Jugovzhodna Slovenija;2023;6277
Število samozaposlenih oseb (po delovnem mestu);Jugovzhodna Slovenija;2024;6411
Število samozaposlenih oseb (po delovnem mestu);Osrednjeslovenska;2008;20167
Število samozaposlenih oseb (po delovnem mestu);Osrednjeslovenska;2009;20782
Število samozaposlenih oseb (po delovnem mestu);Osrednjeslovenska;2010;20595
Število samozaposlenih oseb (po delovnem mestu);Osrednjeslovenska;2011;22081
Število samozaposlenih oseb (po delovnem mestu);Osrednjeslovenska;2012;21970
Število samozaposlenih oseb (po delovnem mestu);Osrednjeslovenska;2013;22473
Število samozaposlenih oseb (po delovnem mestu);Osrednjeslovenska;2014;23215
Število samozaposlenih oseb (po delovnem mestu);Osrednjeslovenska;2015;22905
Število samozaposlenih oseb (po delovnem mestu);Osrednjeslovenska;2016;22934
Število samozaposlenih oseb (po delovnem mestu);Osrednjeslovenska;2017;23928
Število samozaposlenih oseb (po delovnem mestu);Osrednjeslovenska;2018;24671
Število samozaposlenih oseb (po delovnem mestu);Osrednjeslovenska;2019;25106
Število samozaposlenih oseb (po delovnem mestu);Osrednjeslovenska;2020;25593
Število samozaposlenih oseb (po delovnem mestu);Osrednjeslovenska;2021;26311
Število samozaposlenih oseb (po delovnem mestu);Osrednjeslovenska;2022;27255
Število samozaposlenih oseb (po delovnem mestu);Osrednjeslovenska;2023;28347
Število samozaposlenih oseb (po delovnem mestu);Osrednjeslovenska;2024;29299
Število samozaposlenih oseb (po delovnem mestu);Gorenjska;2008;7043
Število samozaposlenih oseb (po delovnem mestu);Gorenjska;2009;7389
Število samozaposlenih oseb (po delovnem mestu);Gorenjska;2010;7275
Število samozaposlenih oseb (po delovnem mestu);Gorenjska;2011;7922
Število samozaposlenih oseb (po delovnem mestu);Gorenjska;2012;8268
Število samozaposlenih oseb (po delovnem mestu);Gorenjska;2013;8454
Število samozaposlenih oseb (po delovnem mestu);Gorenjska;2014;8824
Število samozaposlenih oseb (po delovnem mestu);Gorenjska;2015;8793
Število samozaposlenih oseb (po delovnem mestu);Gorenjska;2016;8662
Število samozaposlenih oseb (po delovnem mestu);Gorenjska;2017;8994
Število samozaposlenih oseb (po delovnem mestu);Gorenjska;2018;9224
Število samozaposlenih oseb (po delovnem mestu);Gorenjska;2019;9264
Število samozaposlenih oseb (po delovnem mestu);Gorenjska;2020;9727
Število samozaposlenih oseb (po delovnem mestu);Gorenjska;2021;9991
Število samozaposlenih oseb (po delovnem mestu);Gorenjska;2022;10292
Število samozaposlenih oseb (po delovnem mestu);Gorenjska;2023;10609
Število samozaposlenih oseb (po delovnem mestu);Gorenjska;2024;10887
Število samozaposlenih oseb (po delovnem mestu);Primorsko-notranjska;2008;2084
Število samozaposlenih oseb (po delovnem mestu);Primorsko-notranjska;2009;2113
Število samozaposlenih oseb (po delovnem mestu);Primorsko-notranjska;2010;2031
Število samozaposlenih oseb (po delovnem mestu);Primorsko-notranjska;2011;2180
Število samozaposlenih oseb (po delovnem mestu);Primorsko-notranjska;2012;2332
Število samozaposlenih oseb (po delovnem mestu);Primorsko-notranjska;2013;2423
Število samozaposlenih oseb (po delovnem mestu);Primorsko-notranjska;2014;2393
Število samozaposlenih oseb (po delovnem mestu);Primorsko-notranjska;2015;2282
Število samozaposlenih oseb (po delovnem mestu);Primorsko-notranjska;2016;2128
Število samozaposlenih oseb (po delovnem mestu);Primorsko-notranjska;2017;2209
Število samozaposlenih oseb (po delovnem mestu);Primorsko-notranjska;2018;2279
Število samozaposlenih oseb (po delovnem mestu);Primorsko-notranjska;2019;2246
Število samozaposlenih oseb (po delovnem mestu);Primorsko-notranjska;2020;2278
Število samozaposlenih oseb (po delovnem mestu);Primorsko-notranjska;2021;2304
Število samozaposlenih oseb (po delovnem mestu);Primorsko-notranjska;2022;2347
Število samozaposlenih oseb (po delovnem mestu);Primorsko-notranjska;2023;2365
Število samozaposlenih oseb (po delovnem mestu);Primorsko-notranjska;2024;2397
Število samozaposlenih oseb (po delovnem mestu);Goriška;2008;5631
Število samozaposlenih oseb (po delovnem mestu);Goriška;2009;5734
Število samozaposlenih oseb (po delovnem mestu);Goriška;2010;5613
Število samozaposlenih oseb (po delovnem mestu);Goriška;2011;5822
Število samozaposlenih oseb (po delovnem mestu);Goriška;2012;5975
Število samozaposlenih oseb (po delovnem mestu);Goriška;2013;6131
Število samozaposlenih oseb (po delovnem mestu);Goriška;2014;6127
Število samozaposlenih oseb (po delovnem mestu);Goriška;2015;6023
Število samozaposlenih oseb (po delovnem mestu);Goriška;2016;5862
Število samozaposlenih oseb (po delovnem mestu);Goriška;2017;5987
Število samozaposlenih oseb (po delovnem mestu);Goriška;2018;6060
Število samozaposlenih oseb (po delovnem mestu);Goriška;2019;6027
Število samozaposlenih oseb (po delovnem mestu);Goriška;2020;6355
Število samozaposlenih oseb (po delovnem mestu);Goriška;2021;6387
Število samozaposlenih oseb (po delovnem mestu);Goriška;2022;6468
Število samozaposlenih oseb (po delovnem mestu);Goriška;2023;6561
Število samozaposlenih oseb (po delovnem mestu);Goriška;2024;6657
Število samozaposlenih oseb (po delovnem mestu);Obalno-kraška;2008;5092
Število samozaposlenih oseb (po delovnem mestu);Obalno-kraška;2009;5241
Število samozaposlenih oseb (po delovnem mestu);Obalno-kraška;2010;5106
Število samozaposlenih oseb (po delovnem mestu);Obalno-kraška;2011;5241
Število samozaposlenih oseb (po delovnem mestu);Obalno-kraška;2012;5134
Število samozaposlenih oseb (po delovnem mestu);Obalno-kraška;2013;5171
Število samozaposlenih oseb (po delovnem mestu);Obalno-kraška;2014;5276
Število samozaposlenih oseb (po delovnem mestu);Obalno-kraška;2015;5337
Število samozaposlenih oseb (po delovnem mestu);Obalno-kraška;2016;5268
Število samozaposlenih oseb (po delovnem mestu);Obalno-kraška;2017;5351
Število samozaposlenih oseb (po delovnem mestu);Obalno-kraška;2018;5418
Število samozaposlenih oseb (po delovnem mestu);Obalno-kraška;2019;5411
Število samozaposlenih oseb (po delovnem mestu);Obalno-kraška;2020;5413
Število samozaposlenih oseb (po delovnem mestu);Obalno-kraška;2021;5472
Število samozaposlenih oseb (po delovnem mestu);Obalno-kraška;2022;5558
Število samozaposlenih oseb (po delovnem mestu);Obalno-kraška;2023;5668
Število samozaposlenih oseb (po delovnem mestu);Obalno-kraška;2024;5807
Stopnja delovne aktivnosti (%);SLOVENIJA;2008;61.9
Stopnja delovne aktivnosti (%);SLOVENIJA;2009;60.5
Stopnja delovne aktivnosti (%);SLOVENIJA;2010;58.8
Stopnja delovne aktivnosti (%);SLOVENIJA;2011;58.1
Stopnja delovne aktivnosti (%);SLOVENIJA;2012;57.4
Stopnja delovne aktivnosti (%);SLOVENIJA;2013;56.5
Stopnja delovne aktivnosti (%);SLOVENIJA;2014;57.2
Stopnja delovne aktivnosti (%);SLOVENIJA;2015;58.2
Stopnja delovne aktivnosti (%);SLOVENIJA;2016;59.6
Stopnja delovne aktivnosti (%);SLOVENIJA;2017;62.1
Stopnja delovne aktivnosti (%);SLOVENIJA;2018;64.5
Stopnja delovne aktivnosti (%);SLOVENIJA;2019;66
Stopnja delovne aktivnosti (%);SLOVENIJA;2020;65.6
Stopnja delovne aktivnosti (%);SLOVENIJA;2021;66.7
Stopnja delovne aktivnosti (%);SLOVENIJA;2022;68.6
Stopnja delovne aktivnosti (%);SLOVENIJA;2023;69.3
Stopnja delovne aktivnosti (%);SLOVENIJA;2024;"""..."""
Stopnja delovne aktivnosti (%);Pomurska;2008;56.9
Stopnja delovne aktivnosti (%);Pomurska;2009;55.4
Stopnja delovne aktivnosti (%);Pomurska;2010;52.5
Stopnja delovne aktivnosti (%);Pomurska;2011;53.2
Stopnja delovne aktivnosti (%);Pomurska;2012;51.2
Stopnja delovne aktivnosti (%);Pomurska;2013;50.6
Stopnja delovne aktivnosti (%);Pomurska;2014;50.7
Stopnja delovne aktivnosti (%);Pomurska;2015;50.6
Stopnja delovne aktivnosti (%);Pomurska;2016;51.3
Stopnja delovne aktivnosti (%);Pomurska;2017;53.6
Stopnja delovne aktivnosti (%);Pomurska;2018;55.8
Stopnja delovne aktivnosti (%);Pomurska;2019;57
Stopnja delovne aktivnosti (%);Pomurska;2020;57.7
Stopnja delovne aktivnosti (%);Pomurska;2021;58.9
Stopnja delovne aktivnosti (%);Pomurska;2022;60.9
Stopnja delovne aktivnosti (%);Pomurska;2023;62
Stopnja delovne aktivnosti (%);Pomurska;2024;"""..."""
Stopnja delovne aktivnosti (%);Podravska;2008;59.2
Stopnja delovne aktivnosti (%);Podravska;2009;57.2
Stopnja delovne aktivnosti (%);Podravska;2010;55.5
Stopnja delovne aktivnosti (%);Podravska;2011;54.7
Stopnja delovne aktivnosti (%);Podravska;2012;53.7
Stopnja delovne aktivnosti (%);Podravska;2013;53.1
Stopnja delovne aktivnosti (%);Podravska;2014;54
Stopnja delovne aktivnosti (%);Podravska;2015;54.8
Stopnja delovne aktivnosti (%);Podravska;2016;55.6
Stopnja delovne aktivnosti (%);Podravska;2017;57.6
Stopnja delovne aktivnosti (%);Podravska;2018;59.6
Stopnja delovne aktivnosti (%);Podravska;2019;61.2
Stopnja delovne aktivnosti (%);Podravska;2020;60.7
Stopnja delovne aktivnosti (%);Podravska;2021;61.6
Stopnja delovne aktivnosti (%);Podravska;2022;63.8
Stopnja delovne aktivnosti (%);Podravska;2023;64.5
Stopnja delovne aktivnosti (%);Podravska;2024;"""..."""
Stopnja delovne aktivnosti (%);Koroška;2008;59.6
Stopnja delovne aktivnosti (%);Koroška;2009;58.3
Stopnja delovne aktivnosti (%);Koroška;2010;55.7
Stopnja delovne aktivnosti (%);Koroška;2011;55.8
Stopnja delovne aktivnosti (%);Koroška;2012;56.1
Stopnja delovne aktivnosti (%);Koroška;2013;54.8
Stopnja delovne aktivnosti (%);Koroška;2014;55.7
Stopnja delovne aktivnosti (%);Koroška;2015;56.2
Stopnja delovne aktivnosti (%);Koroška;2016;56.8
Stopnja delovne aktivnosti (%);Koroška;2017;58.9
Stopnja delovne aktivnosti (%);Koroška;2018;61
Stopnja delovne aktivnosti (%);Koroška;2019;62.2
Stopnja delovne aktivnosti (%);Koroška;2020;63
Stopnja delovne aktivnosti (%);Koroška;2021;64.4
Stopnja delovne aktivnosti (%);Koroška;2022;65.9
Stopnja delovne aktivnosti (%);Koroška;2023;66.3
Stopnja delovne aktivnosti (%);Koroška;2024;"""..."""
Stopnja delovne aktivnosti (%);Savinjska;2008;61.9
Stopnja delovne aktivnosti (%);Savinjska;2009;60.8
Stopnja delovne aktivnosti (%);Savinjska;2010;59
Stopnja delovne aktivnosti (%);Savinjska;2011;58.7
Stopnja delovne aktivnosti (%);Savinjska;2012;58.2
Stopnja delovne aktivnosti (%);Savinjska;2013;57.6
Stopnja delovne aktivnosti (%);Savinjska;2014;58.1
Stopnja delovne aktivnosti (%);Savinjska;2015;58.7
Stopnja delovne aktivnosti (%);Savinjska;2016;59.8
Stopnja delovne aktivnosti (%);Savinjska;2017;62.6
Stopnja delovne aktivnosti (%);Savinjska;2018;65
Stopnja delovne aktivnosti (%);Savinjska;2019;66.7
Stopnja delovne aktivnosti (%);Savinjska;2020;66.6
Stopnja delovne aktivnosti (%);Savinjska;2021;68.4
Stopnja delovne aktivnosti (%);Savinjska;2022;70.5
Stopnja delovne aktivnosti (%);Savinjska;2023;71.3
Stopnja delovne aktivnosti (%);Savinjska;2024;"""..."""
Stopnja delovne aktivnosti (%);Zasavska;2008;59.3
Stopnja delovne aktivnosti (%);Zasavska;2009;57.8
Stopnja delovne aktivnosti (%);Zasavska;2010;56.2
Stopnja delovne aktivnosti (%);Zasavska;2011;55.2
Stopnja delovne aktivnosti (%);Zasavska;2012;54.8
Stopnja delovne aktivnosti (%);Zasavska;2013;54.1
Stopnja delovne aktivnosti (%);Zasavska;2014;54.2
Stopnja delovne aktivnosti (%);Zasavska;2015;56.7
Stopnja delovne aktivnosti (%);Zasavska;2016;58.1
Stopnja delovne aktivnosti (%);Zasavska;2017;61
Stopnja delovne aktivnosti (%);Zasavska;2018;63.9
Stopnja delovne aktivnosti (%);Zasavska;2019;65.5
Stopnja delovne aktivnosti (%);Zasavska;2020;65.2
Stopnja delovne aktivnosti (%);Zasavska;2021;66.1
Stopnja delovne aktivnosti (%);Zasavska;2022;68.2
Stopnja delovne aktivnosti (%);Zasavska;2023;69.4
Stopnja delovne aktivnosti (%);Zasavska;2024;"""..."""
Stopnja delovne aktivnosti (%);Posavska;2008;61.3
Stopnja delovne aktivnosti (%);Posavska;2009;60.9
Stopnja delovne aktivnosti (%);Posavska;2010;58.9
Stopnja delovne aktivnosti (%);Posavska;2011;58.5
Stopnja delovne aktivnosti (%);Posavska;2012;57.9
Stopnja delovne aktivnosti (%);Posavska;2013;57.5
Stopnja delovne aktivnosti (%);Posavska;2014;57.9
Stopnja delovne aktivnosti (%);Posavska;2015;58.5
Stopnja delovne aktivnosti (%);Posavska;2016;59.4
Stopnja delovne aktivnosti (%);Posavska;2017;62.3
Stopnja delovne aktivnosti (%);Posavska;2018;65
Stopnja delovne aktivnosti (%);Posavska;2019;66.8
Stopnja delovne aktivnosti (%);Posavska;2020;66.2
Stopnja delovne aktivnosti (%);Posavska;2021;67.5
Stopnja delovne aktivnosti (%);Posavska;2022;69.5
Stopnja delovne aktivnosti (%);Posavska;2023;70.7
Stopnja delovne aktivnosti (%);Posavska;2024;"""..."""
Stopnja delovne aktivnosti (%);Jugovzhodna Slovenija;2008;63.6
Stopnja delovne aktivnosti (%);Jugovzhodna Slovenija;2009;62.2
Stopnja delovne aktivnosti (%);Jugovzhodna Slovenija;2010;60.5
Stopnja delovne aktivnosti (%);Jugovzhodna Slovenija;2011;59.7
Stopnja delovne aktivnosti (%);Jugovzhodna Slovenija;2012;58.7
Stopnja delovne aktivnosti (%);Jugovzhodna Slovenija;2013;58.2
Stopnja delovne aktivnosti (%);Jugovzhodna Slovenija;2014;59.2
Stopnja delovne aktivnosti (%);Jugovzhodna Slovenija;2015;60.1
Stopnja delovne aktivnosti (%);Jugovzhodna Slovenija;2016;61.3
Stopnja delovne aktivnosti (%);Jugovzhodna Slovenija;2017;64.6
Stopnja delovne aktivnosti (%);Jugovzhodna Slovenija;2018;67.3
Stopnja delovne aktivnosti (%);Jugovzhodna Slovenija;2019;68.5
Stopnja delovne aktivnosti (%);Jugovzhodna Slovenija;2020;68
Stopnja delovne aktivnosti (%);Jugovzhodna Slovenija;2021;69.1
Stopnja delovne aktivnosti (%);Jugovzhodna Slovenija;2022;70.4
Stopnja delovne aktivnosti (%);Jugovzhodna Slovenija;2023;70.8
Stopnja delovne aktivnosti (%);Jugovzhodna Slovenija;2024;"""..."""
Stopnja delovne aktivnosti (%);Osrednjeslovenska;2008;64
Stopnja delovne aktivnosti (%);Osrednjeslovenska;2009;62.2
Stopnja delovne aktivnosti (%);Osrednjeslovenska;2010;60.9
Stopnja delovne aktivnosti (%);Osrednjeslovenska;2011;59.9
Stopnja delovne aktivnosti (%);Osrednjeslovenska;2012;59.2
Stopnja delovne aktivnosti (%);Osrednjeslovenska;2013;58
Stopnja delovne aktivnosti (%);Osrednjeslovenska;2014;58.5
Stopnja delovne aktivnosti (%);Osrednjeslovenska;2015;59.7
Stopnja delovne aktivnosti (%);Osrednjeslovenska;2016;61.6
Stopnja delovne aktivnosti (%);Osrednjeslovenska;2017;64.1
Stopnja delovne aktivnosti (%);Osrednjeslovenska;2018;66.4
Stopnja delovne aktivnosti (%);Osrednjeslovenska;2019;67.9
Stopnja delovne aktivnosti (%);Osrednjeslovenska;2020;67.3
Stopnja delovne aktivnosti (%);Osrednjeslovenska;2021;67.9
Stopnja delovne aktivnosti (%);Osrednjeslovenska;2022;69.7
Stopnja delovne aktivnosti (%);Osrednjeslovenska;2023;70.6
Stopnja delovne aktivnosti (%);Osrednjeslovenska;2024;"""..."""
Stopnja delovne aktivnosti (%);Gorenjska;2008;62.4
Stopnja delovne aktivnosti (%);Gorenjska;2009;61.1
Stopnja delovne aktivnosti (%);Gorenjska;2010;60
Stopnja delovne aktivnosti (%);Gorenjska;2011;59.4
Stopnja delovne aktivnosti (%);Gorenjska;2012;59.2
Stopnja delovne aktivnosti (%);Gorenjska;2013;58.8
Stopnja delovne aktivnosti (%);Gorenjska;2014;59.9
Stopnja delovne aktivnosti (%);Gorenjska;2015;61.2
Stopnja delovne aktivnosti (%);Gorenjska;2016;63
Stopnja delovne aktivnosti (%);Gorenjska;2017;65.6
Stopnja delovne aktivnosti (%);Gorenjska;2018;68
Stopnja delovne aktivnosti (%);Gorenjska;2019;69.3
Stopnja delovne aktivnosti (%);Gorenjska;2020;68.4
Stopnja delovne aktivnosti (%);Gorenjska;2021;70.1
Stopnja delovne aktivnosti (%);Gorenjska;2022;71.7
Stopnja delovne aktivnosti (%);Gorenjska;2023;71.7
Stopnja delovne aktivnosti (%);Gorenjska;2024;"""..."""
Stopnja delovne aktivnosti (%);Primorsko-notranjska;2008;65.8
